date,APMOLLER_B,APMOLLER_A,INDUSTRIVARDEN_A,INDUSTRIVARDEN_C,INVESTOR_B,INVESTOR_A,SVENSKAHANDBKN_A,SVENSKAHANDBKN_B,VOLVO_B,VOLVO_A,VW_PREF,VW,HYUNDAI,HYUNDAI_PREF,STORAENSO_R,STORAENSO_A
27.05.2005,1281.59,1532.5,472.81,87.26,251.58,707.42,701.94,167.88,797.56,764.79,248.9,1508.1,2.54,0.2,619.35,459.49
30.05.2005,1274.74,1521.46,466.79,86.64,251.27,706.57,697.15,166.73,795.88,765.82,250.1,1509.77,2.59,0.2,616.44,460.75
31.05.2005,1268.58,1517.11,469.38,86.93,249.01,703.74,690.46,165.65,788.09,755.67,249.87,1502.06,2.57,0.2,610.78,454.4
01.06.2005,1267.13,1518.34,469.06,87.2,247.35,697.29,690.13,166.09,782.85,749.36,255.26,1522.94,2.57,0.2,623.57,461.81
02.06.2005,1267.01,1518.14,468.38,87.62,248.35,696.6,689.06,165.83,778.89,746.67,257.78,1528.85,2.57,0.2,616.1,460.47
03.06.2005,1266.05,1511.38,465.43,86.75,244.55,685.75,686.71,164.75,765.71,733.61,259.09,1509.69,2.6,0.19,617.31,462.21
06.06.2005,1269.24,1523.68,465.81,86.82,244.75,686.3,687.27,164.88,766.33,734.21,258.54,1512.54,2.6,0.19,614.95,462.58
07.06.2005,1274.65,1524.67,467.13,87.37,245.33,687.95,689.28,165.37,773.96,740.49,259.23,1528.17,2.58,0.2,626.84,466.35
08.06.2005,1282.63,1531.45,465.18,87.26,246.28,694.23,688.47,165.17,782.1,749.88,259.6,1532.85,2.59,0.2,618.39,465.57
09.06.2005,1268.17,1516.97,457.86,85.59,242.53,681.88,679.69,163.07,772.12,741.58,255.22,1505.54,2.61,0.2,603.66,452.88
10.06.2005,1281.71,1530.85,449.64,84.27,242.17,680.96,671.51,161.1,774.05,742.45,256.1,1508.88,2.58,0.2,605.25,453.21
13.06.2005,1293.39,1548.03,446.15,83.65,241.82,680.12,656.08,157.39,777.1,743.35,254.86,1510.93,2.59,0.2,603.77,449.6
14.06.2005,1285.18,1540.77,455.51,85.53,246.09,695.7,659.95,158.32,784.24,751.6,257.74,1517.71,2.58,0.2,614.77,457.37
15.06.2005,1291.73,1548.63,446.54,83.69,247.13,698.63,660.66,157.99,774.99,747.29,256.39,1517.14,2.62,0.2,611.32,458.14
16.06.2005,1296.1,1548.47,453.07,84.46,250.59,705.08,662.32,158.39,780.78,748.07,261.84,1535.72,2.65,0.2,612.83,455.51
17.06.2005,1331.98,1591.82,460.47,86.38,255.45,722.26,677.27,161.97,792.09,761.31,265,1552.21,2.65,0.2,621.94,461.86
20.06.2005,1355.68,1620.94,458.01,85.68,253.78,714.1,667.54,159.64,786.94,753.97,261.56,1533.27,2.67,0.21,613.23,459.15
21.06.2005,1355.28,1623.23,458.8,86.13,260.73,733.97,656.28,157.93,790.99,758.02,265.73,1554.41,2.63,0.21,611.43,454.47
22.06.2005,1368.59,1639.46,457.62,85.37,258.08,726.46,658.86,156.55,794.15,761.3,269.84,1580.68,2.65,0.22,613.07,463.2
23.06.2005,1357.17,1633.99,456.72,85.02,254.55,719.9,647.78,154.9,785.74,753.32,269.81,1563.54,2.66,0.22,603.39,443.51
24.06.2005,1349.68,1619.29,457.14,85.1,254.78,720.56,648.38,155.04,786.47,754.02,271.27,1558.75,2.6,0.22,605.19,444.83
27.06.2005,1328.38,1590.41,446.22,83.4,249.05,704.16,647.96,155.43,770.99,739.76,270.1,1552.59,2.59,0.21,593.15,441.28
28.06.2005,1325.96,1584.89,443.77,82.96,249.31,704.95,644.49,154.6,780.51,748.19,272.95,1560.95,2.58,0.21,598.06,447.02
29.06.2005,1358.91,1627.81,442.76,83.33,252.71,711.34,647.17,154.76,785.01,752.78,273.25,1569.34,2.57,0.21,601.97,446.6
30.06.2005,1335.37,1615.65,457.1,84.59,250.9,712.91,648.6,155.11,784.27,753.22,270.74,1552.89,2.54,0.21,592.11,439.26
01.07.2005,1326.34,1593.85,445.12,83.08,248.38,705.76,643.08,152.83,789.76,759.01,270.43,1559.55,2.58,0.21,601.39,444.53
04.07.2005,1315.55,1578.09,444.79,83.04,252.12,709.8,642.71,153.23,779.59,747.82,270.04,1558.36,2.61,0.21,598.83,444.28
05.07.2005,1333.42,1597.14,454.42,84.94,250.32,704.61,645.07,154.76,786.11,756.54,270.36,1560.19,2.63,0.21,590.66,442.3
06.07.2005,1337.61,1602.21,456.2,85.54,253.65,714.06,647.59,155.36,808.75,776.47,274.13,1568.47,2.71,0.22,594.95,438.93
07.07.2005,1326.75,1588.93,445.38,82.56,246.49,696.98,643.25,154.31,792.48,760.34,271.45,1545.24,2.76,0.23,587.31,433.65
08.07.2005,1347.09,1613.74,448.61,83.24,251.19,707.11,642.3,153.6,813.18,779.78,278.41,1575.69,2.77,0.23,584.2,435.44
11.07.2005,1364.29,1637.15,456.29,84.47,259.15,733.12,653.66,155.85,840.74,809.33,291.37,1642.35,2.8,0.23,591.38,442.04
12.07.2005,1374.36,1643.57,461.8,85.74,267.83,757.79,663.49,158.68,844.66,815.32,298.9,1691.37,2.78,0.24,593.88,444.77
13.07.2005,1373.06,1645.04,465.54,85.97,270.45,758.48,669.31,160.09,854.06,822.25,289.14,1628.31,2.84,0.24,584.71,433.34
14.07.2005,1363.2,1633,469.33,85.93,271.5,768.29,668.96,159.52,853.62,823.06,294.65,1653.26,2.94,0.25,571.82,432.49
15.07.2005,1344.95,1610.91,469.34,86.52,272.33,774.07,661.1,158.61,856.18,823.28,296.34,1660.08,2.87,0.24,590.65,434.87
18.07.2005,1346.41,1612.65,480.52,87.96,271.42,768.08,667.87,159.76,863.21,827.78,295.81,1659.88,2.86,0.24,582.54,434.63
19.07.2005,1336.52,1603.49,480.9,88.92,268.2,755.6,664.87,159.53,849.37,816.7,298.03,1664.32,2.94,0.24,598.64,445.78
20.07.2005,1323.18,1584.46,481.43,88.77,261.89,744.29,657.73,156.83,840.63,808.08,303.06,1698.12,2.98,0.25,605.34,449.11
21.07.2005,1323.24,1589.83,491.8,90.8,268.63,756.76,662.77,158.03,866.8,836.28,308.56,1747.35,2.98,0.25,612.38,453.51
22.07.2005,1343.57,1614.59,495.04,91.44,268.93,761,667.59,159.69,873.96,842.12,307.03,1738.44,2.92,0.24,612.15,457.08
25.07.2005,1351.78,1621.93,488.01,90.3,271.12,763.85,669.16,160.07,803.04,769.38,313.26,1761.75,2.95,0.25,619.15,456.06
26.07.2005,1337.91,1610.61,482.29,89.73,267.06,755.69,662.94,159.06,801.68,770.62,309.79,1764.73,2.95,0.24,600.22,447.37
27.07.2005,1341.93,1629.22,489.75,90.96,268.69,760.32,674.17,161.28,814.07,785.3,311.62,1756.95,2.97,0.24,614.97,463.73
28.07.2005,1358.37,1643.71,497.36,92.17,274.22,776.07,679.11,162.96,808.91,776.34,316.52,1798.41,2.98,0.24,618.94,463.8
29.07.2005,1365.69,1649.8,496.41,92.49,276.37,782.19,685.59,164.03,808.02,776.6,318.17,1845.3,3.16,0.25,613.73,450.75
01.08.2005,1381.72,1663.68,502.54,93.13,279.47,787.57,688.24,164.66,808.58,776.99,318.84,1826.5,3.16,0.25,615.17,461.44
02.08.2005,1383.98,1672.01,508.46,94.02,282.9,800.77,703.18,168.26,831.62,799.74,320.74,1829.05,3.16,0.25,618.01,456
03.08.2005,1421.47,1717.55,512.02,94.95,284.89,799.46,710.19,170.44,846.28,814.11,321.77,1855.29,3.21,0.26,621.77,465.54
04.08.2005,1443.79,1741.86,515.69,96.45,282.8,800.35,710.88,170.6,852.08,819.61,321.14,1849.38,3.19,0.26,623.3,459.46
05.08.2005,1476.98,1776.7,511.43,96.17,280.75,791.05,715.1,171.62,838.15,802.09,316.97,1844.56,3.13,0.25,626.23,461.66
08.08.2005,1524.43,1831.64,508.86,95.07,280.39,789.99,723.61,173.16,842,809.61,324.38,1862.2,3.24,0.26,625.94,464.83
09.08.2005,1589.02,1907.54,507.3,94.78,283.2,798.03,723.5,173.14,839.43,804.62,327.43,1873.64,3.29,0.26,620.43,460.73
10.08.2005,1591.36,1910.31,516.17,96.82,287.96,815.08,736.8,176.35,859.25,822.9,327.72,1887.59,3.27,0.26,640.01,475.29
11.08.2005,1573.22,1890.92,515.09,96.53,290.47,818.67,745.35,178.4,857.73,822.42,324.91,1875.65,3.32,0.26,639.53,477.07
12.08.2005,1572.08,1883.87,515.94,96.72,286.47,810.76,738.21,176.67,856.83,822.83,325.18,1875.65,3.32,0.27,640.25,479.32
15.08.2005,1575.3,1890.78,514.95,96.55,283.91,810.52,730.58,174.84,851.6,819.03,323.45,1865.7,3.32,0.27,628.28,472.1
16.08.2005,1568.06,1873.61,516.34,96.87,284.84,802.7,728.77,173.9,853.41,819.7,316.21,1832.46,3.23,0.26,626.82,466.76
17.08.2005,1542.76,1854.08,512.08,96.59,280.36,796.89,726.65,173.9,849.66,814.8,315.07,1816.6,3.25,0.26,620.57,465.49
18.08.2005,1533.74,1840.57,507.01,95.08,278.79,785.55,719.46,172.68,843.76,807.98,307.12,1788.7,3.17,0.26,614,459.31
19.08.2005,1559.76,1872.33,509.92,95.73,279.06,789.84,718.1,172.86,849.82,814.21,312.27,1815.61,3.11,0.26,629.32,469.86
22.08.2005,1543.33,1854.92,514.92,97.24,283.47,795.48,729.45,175.09,859.66,825.01,320.41,1859.98,3.21,0.27,633.33,471.6
23.08.2005,1514.2,1816.7,516.58,97.02,278.8,789.03,713.27,170.69,848.83,813.01,316.74,1841.14,3.19,0.27,630.16,471.76
24.08.2005,1499.6,1798.81,512.4,96.13,272.96,772.34,698.2,168.55,843.11,808.44,313.88,1825.85,3.09,0.26,620.3,466.12
25.08.2005,1487.87,1798.47,499.91,93.87,267.55,756.85,693.63,166.44,832.49,796.58,308.1,1810.07,3.14,0.26,613.51,458.97
26.08.2005,1476.92,1768.18,489.95,91.82,266.42,750.11,686.55,165.23,828.95,792.93,307.27,1799.7,3.11,0.26,617.39,459.74
29.08.2005,1460.02,1750.56,484.14,90.97,268.39,755.82,686.42,165.21,830.09,794.24,305.72,1792.68,3.03,0.26,610.86,457.42
30.08.2005,1489.85,1787.07,487.91,91.77,265.5,747.62,677.96,162.67,817.32,783.01,299.07,1754.43,3.09,0.26,619.4,463.33
31.08.2005,1500.63,1799.96,497.53,93.66,270.18,767.84,689.97,165.55,821.7,787.12,305.12,1782.32,3.1,0.26,633.92,470.77
01.09.2005,1544.65,1844.66,496.91,93.71,274.39,779.8,702.84,168.65,844.8,809.59,308.7,1812.98,3.21,0.27,637.96,471.62
02.09.2005,1569.15,1868.52,506.71,95.33,279.96,788.54,715.01,171.57,850.36,814.8,309.63,1807.7,3.28,0.26,643.84,477.27
05.09.2005,1562.8,1869.47,504.32,95.16,282.37,799.03,715.91,171.8,858.01,822.52,316.23,1854.68,3.26,0.27,641.67,479.1
06.09.2005,1567.84,1867.15,503.99,94.83,285.12,806.9,711.32,170.69,855.06,818.41,321.15,1866.12,3.29,0.27,641.05,490.66
07.09.2005,1544.78,1847.72,502.48,94.55,285.51,808.01,704.95,169.16,858.95,823.63,327.79,1900.78,3.51,0.28,635.85,475.19
08.09.2005,1514.95,1808.63,491.4,92.91,283.94,803.59,698.98,167.72,837.6,802.61,325.61,1893.68,3.5,0.28,633.47,475.55
09.09.2005,1533.53,1834.05,491.02,93.1,285.76,808.76,704.65,168.58,843.17,808.08,330.86,1906.84,3.47,0.28,637.21,476.63
12.09.2005,1531.76,1832.28,495.39,94.31,287.15,805.8,692.73,165.71,841.54,805.42,328.43,1887.13,3.47,0.28,634.9,472.77
13.09.2005,1542.22,1850.67,500.08,94.45,283.45,798.78,689.68,164.48,834.03,798.11,322.55,1841.87,3.44,0.28,647.6,483.91
14.09.2005,1545.55,1851.85,505.16,96.03,283.99,800.3,688.9,165.3,849.59,817.26,328.99,1864.84,3.5,0.29,652.48,487.11
15.09.2005,1541.53,1844.38,501.66,95.64,280.81,791.31,690.37,164.65,837.4,801.59,327.03,1844.09,3.57,0.29,645.01,483.65
16.09.2005,1557.21,1857.91,503.74,96.06,278.03,783.37,708.16,168.95,837.57,801.8,338.9,1906.12,3.55,0.3,651.7,491.15
19.09.2005,1536.86,1841.66,507.77,97.19,280.11,789.38,702.22,167.53,827.98,793.69,333.24,1892.53,3.55,0.3,653.66,491.73
20.09.2005,1491.85,1781.22,511.51,97.38,278.27,787.54,701.57,167.37,840.94,805.24,340.62,1948.19,3.57,0.31,652.77,481.04
21.09.2005,1493.82,1783.46,509.13,97.43,271.95,769.46,699.76,166.92,824.86,790.44,345.34,1992.08,3.65,0.31,653.39,482.74
22.09.2005,1472.26,1762.99,509.72,97.59,271.29,767.65,692.93,165.29,816.74,782.58,353.66,2069.63,3.61,0.31,641.18,459.48
23.09.2005,1474.21,1762.8,506.52,96.99,272.44,767.59,678.57,162.33,811.93,778.05,357.25,2114.17,3.49,0.3,634.41,473.22
26.09.2005,1449.27,1738.02,511.54,98.02,275.1,771.81,686.5,163.76,826.54,793.85,346.36,2099.39,3.53,0.31,642.99,478.37
27.09.2005,1434.76,1723.14,511.22,97.44,274.21,769.33,704.6,167.65,823.87,791.29,348.45,2097.86,3.5,0.31,639.3,474.8
28.09.2005,1464.42,1742.82,516.8,98.56,280.25,789.94,704.92,168.7,830.41,798.99,354.04,2101.38,3.57,0.32,638.4,474.95
29.09.2005,1439.99,1724.01,518.25,98.82,281.76,794.2,708.73,169.12,837.38,804.53,345.03,2064.83,3.58,0.32,637.47,477.15
30.09.2005,1431.84,1708.47,530.66,101.3,288.15,815.81,737.43,175.54,840.91,807.89,354.15,2101.6,3.57,0.32,637.61,474.77
03.10.2005,1394.32,1674.07,528.21,101.15,288.19,812.63,734.55,174.88,839.3,804.17,350.66,2079.99,3.56,0.32,632.02,471.84
04.10.2005,1366.21,1631.61,530.17,101.79,290.45,822.42,729.13,174.54,835.01,804.71,365.89,2185.85,3.58,0.33,634.61,469.66
05.10.2005,1354.76,1617.61,527.07,101.16,290.96,823.85,724.28,172.88,821.61,790.16,354.2,2104.46,3.56,0.33,626.67,476.09
06.10.2005,1352.58,1608.92,531.24,101.38,288.74,820.88,727.54,173.64,819.81,786.81,348.35,2045.38,3.5,0.33,628.79,469.89
07.10.2005,1382.17,1645.02,540.29,102.96,288.97,821.55,729.22,174.55,809.57,776.74,346.98,2048.91,3.46,0.32,621.13,469.6
10.10.2005,1398.87,1654.61,531.16,100.61,290.54,822.64,726.2,173.83,810.14,779.95,339.55,1994.8,3.47,0.32,624.19,468.52
11.10.2005,1413.37,1680.68,528.25,100.58,292.05,830.37,724.05,173.32,802.8,770.29,337.61,1990.3,3.47,0.32,618.86,467.42
12.10.2005,1369.88,1633.08,527.99,99.97,285.52,811.7,719.41,172.19,799.5,766.96,334.16,1957.37,3.46,0.32,613.89,463.34
13.10.2005,1309.81,1562.91,508.41,96.38,277.86,789.89,700.92,167.75,772.02,741.29,325.49,1920.24,3.35,0.31,601.26,451.43
14.10.2005,1329.47,1580.97,517.48,97.63,281.08,792.31,714.18,170.94,792.45,758.94,331.15,1945.5,3.34,0.31,609.39,459.6
17.10.2005,1345.14,1594.71,510.62,97.35,278.34,787.9,708.18,169.5,775.8,742.58,326.27,1926.86,3.32,0.3,604.48,450.13
18.10.2005,1309.25,1554.08,511.95,96.87,276.19,781.82,698.72,166.74,772.24,740.46,324.09,1917.16,3.32,0.3,604.37,452.09
19.10.2005,1250.36,1482.15,509.15,96.27,271.68,772.26,686.03,164.16,755.27,724.71,321.17,1900.18,3.21,0.29,593.38,445.17
20.10.2005,1254.57,1490.02,503.9,94.96,273.33,773.63,692.31,164.71,757,730.11,318.74,1870.58,3.19,0.29,589.29,440.88
21.10.2005,1224.63,1453.43,493.29,93.08,268.62,760.21,688.22,163.72,747.18,715.55,317.44,1867.91,3.21,0.29,579.35,435.57
24.10.2005,1257.16,1484.96,494.94,93.2,268.99,761.3,685.2,163.97,756.24,723.52,318.34,1886.29,3.18,0.29,584.8,436.72
25.10.2005,1260.72,1491.59,507.91,95.98,274.33,776.43,689.73,166.02,777.74,744.44,319.66,1878.49,3.2,0.29,594.03,448.18
26.10.2005,1269.69,1502.6,514.53,96.53,275.95,781.08,710.1,170.45,791.6,755.82,324.8,1906.38,3.28,0.3,594.66,444.48
27.10.2005,1233.3,1460.8,506.39,95.66,271.4,764.7,713.58,171.29,785.64,750.98,314.86,1865.84,3.35,0.3,587.87,441.95
28.10.2005,1237.74,1463.61,504.82,95.38,267.5,756.98,719.58,172.25,773.81,739.42,312.1,1838.77,3.27,0.3,592.4,439.89
31.10.2005,1263.16,1495.03,512.44,96.2,272.72,775.26,723.72,173.75,792.01,757.77,313.74,1853.42,3.36,0.31,590.8,442.83
01.11.2005,1316.16,1565.01,512.77,96.3,270.35,765.22,724.48,173.46,790.9,759.17,311.77,1846.5,3.49,0.31,592.01,443.73
02.11.2005,1306.09,1549.76,515.2,97.3,274.42,773.49,724.07,173.84,792.62,763.22,315.11,1862.91,3.55,0.32,594.01,447.74
03.11.2005,1331.03,1577.62,519.11,97.32,278.34,788.02,726.2,174.35,807.46,775.61,315.85,1859.68,3.55,0.31,592.7,441.36
04.11.2005,1292.11,1536.29,519.69,97.54,274.52,770.69,710.35,171.01,798.74,767.3,306.69,1821.96,3.57,0.32,585.42,440.82
07.11.2005,1298.88,1541.91,515.38,96.7,274.73,777.81,717.71,172.32,793.68,761.19,312.41,1862.75,3.52,0.32,586.67,441.33
08.11.2005,1279.63,1521.25,509.18,95.68,272.12,770.36,723.74,174.24,797.21,764.62,314.74,1876.65,3.5,0.33,589.78,443.63
09.11.2005,1292.65,1537.19,506.77,94.73,270.15,768.01,716.55,172.51,792.61,763.75,310.51,1839.89,3.55,0.32,591.21,442.67
10.11.2005,1263.65,1499.13,509.49,95.04,271.82,769.55,713.06,172.14,788.54,757.43,302.68,1799.25,3.6,0.33,588.62,439.12
11.11.2005,1235.41,1472.88,520.29,96.94,276.2,782.04,725.37,175.11,803.19,771.87,305.35,1815.32,3.68,0.33,595.79,446.47
14.11.2005,1248.02,1482.9,514.43,96.28,274.67,774.45,726.26,175.32,803.2,771.92,302.89,1796.77,3.69,0.33,600.44,446.71
15.11.2005,1245.16,1476.85,515.33,96.27,271.33,771.39,716.53,172.98,790.87,756.41,298.56,1776.26,3.65,0.33,594.16,445.65
16.11.2005,1252.82,1486.21,517.52,96.72,272.27,767.68,716.06,172.4,792.68,761.7,294.39,1755.51,3.67,0.33,592.51,444.42
17.11.2005,1270.92,1508.03,524.52,98.86,273.94,775.62,716.59,172.06,809.3,779.19,294.1,1765.56,3.68,0.33,597.93,444.44
18.11.2005,1287.94,1526.18,533.96,99.75,273.56,777.75,713.65,171.82,802.3,771.13,294.77,1758.52,3.69,0.35,593.11,446.49
21.11.2005,1308.81,1562.21,544.33,101.78,279,790.01,726.75,174.97,813,780.37,298.43,1780.33,3.68,0.35,594.27,447.77
22.11.2005,1339.25,1585.98,543.59,101.36,279.27,790.78,715.76,172.32,806.7,776.45,292.24,1769.38,3.59,0.34,595.85,446.11
23.11.2005,1338.95,1590.72,555.08,103.09,284.14,801.37,724.35,173.91,827.29,793.1,291.71,1772.11,3.68,0.35,596.33,448.11
24.11.2005,1316.24,1571.14,555.54,103.17,282.08,802.02,719.03,174.06,826.77,793.75,291.25,1758.31,3.63,0.34,595.59,449.99
25.11.2005,1332.31,1569.43,563.73,103.8,283.94,800.78,723.82,174.26,821.91,788.97,288.71,1747.73,3.65,0.34,597.7,446.28
28.11.2005,1350.84,1607.87,562.15,104.73,288.07,812.51,728.47,175.86,830.8,798.8,291.77,1760.83,3.69,0.34,597.54,449.41
29.11.2005,1314.33,1571.54,560.18,104.92,283.45,799.41,714.73,171.59,834.8,802.97,294.18,1772.56,3.73,0.35,593.78,443.77
30.11.2005,1315.64,1556.89,549.06,101.88,280.27,790.34,705.55,170.8,824.82,793.06,295.15,1778.35,3.78,0.35,593.55,447.26
01.12.2005,1324.69,1576.24,561.39,104.15,283.9,803.97,726.69,174.48,832.75,799.83,301.74,1816.86,3.84,0.36,600.49,445.54
02.12.2005,1383.93,1645.8,564.36,104.17,286.54,811.49,732.51,176.36,840.74,807.61,304.66,1846.33,3.95,0.37,612.98,459.25
05.12.2005,1394.39,1658.3,577.35,106.23,285.56,808.64,727.96,175.74,842.2,807.75,307.6,1856.56,4.05,0.38,617.05,463.51
06.12.2005,1445.14,1714.68,581.64,107.55,292.32,827.9,743.33,179.45,853.3,822.14,308.03,1863.99,4.3,0.4,617.92,464.17
07.12.2005,1425.53,1688.32,577.72,107.35,293.8,832.18,746.23,179.67,847.54,813.03,307.43,1854.63,4.32,0.4,628.63,468.89
08.12.2005,1409.21,1676.13,577.66,108.35,298.58,845.78,757.49,181.91,856.12,825,310.2,1868.79,4.24,0.39,628.65,466.88
09.12.2005,1396.83,1655.61,581.7,108.62,300.47,847.85,757.35,181.87,881.18,846.19,308.59,1877.73,4.17,0.39,627.44,467.61
12.12.2005,1395.21,1655.89,580.86,108.11,299.26,844.32,767.16,185.2,887.91,853.87,308.95,1881.41,4.18,0.39,632.72,472.37
13.12.2005,1397.15,1655.61,583.09,108.04,307.22,867.07,758.59,182.16,878.77,848.44,306.37,1880.08,4.27,0.4,628.84,469.89
14.12.2005,1392.54,1649.63,580.2,107.91,309.91,878.01,759.14,182.78,886.45,852.2,306.28,1880.39,4.35,0.41,633.44,474.16
15.12.2005,1409.92,1673.85,570.7,106.61,305.78,869.62,747.88,180.06,871.89,840.44,305.03,1858.68,4.44,0.41,623.62,467.65
16.12.2005,1407.2,1692.28,576.24,106.88,309.67,874.02,757.71,182.43,887.31,855.6,303.78,1834.05,4.33,0.39,629.91,466.57
19.12.2005,1412.28,1668.37,570.02,105.86,310.61,880.03,764.05,183.96,888.77,856.98,303.97,1844.21,4.32,0.39,624.35,466.14
20.12.2005,1406.12,1664.05,572.05,105.55,308.13,872.99,765.96,184.91,878.02,845.31,299.44,1814.96,4.3,0.4,619.37,462.02
21.12.2005,1425.87,1688.42,571.76,106.62,308.18,869.87,766.29,184.03,875.17,843.87,294.83,1788.33,4.34,0.4,627.5,467.25
22.12.2005,1427.8,1695.97,576.13,106.97,313.05,883.78,766.88,184.65,880.68,848.11,293.64,1785.7,4.29,0.4,624.77,466.44
23.12.2005,1449.84,1714.7,576.58,108.11,317.94,901.03,777.45,188.16,893.46,863.16,294.71,1787.28,4.28,0.39,630.94,469.4
26.12.2005,1449.84,1714.7,576.58,108.11,317.94,901.03,777.45,188.16,893.46,863.16,294.71,1787.28,4.27,0.39,630.94,469.4
27.12.2005,1464.52,1732.61,575.94,107.99,324.54,923.19,790.52,190.84,900.91,868.18,297.43,1809.88,4.41,0.39,631.76,468.78
28.12.2005,1462.2,1732.27,572.47,108.27,325.46,922.44,796.45,191.79,905.09,872.07,299.76,1818.71,4.44,0.4,631.25,471.27
29.12.2005,1460.38,1730.35,578.81,108.28,325.42,922.37,790.66,190.39,914.25,880.14,297.89,1813.92,4.45,0.41,629.14,467.24
30.12.2005,1441.34,1701.95,569.16,106.07,322.83,918.31,786.03,189.27,906.25,874.63,295.29,1791.23,4.45,0.41,623.82,464.92
02.01.2006,1465.66,1742.35,569.16,106.87,319.35,901.73,786.03,189.76,909.88,877.03,298.58,1808.07,4.5,0.42,624.37,468.57
03.01.2006,1494.36,1773.94,588.67,109.59,326.23,924.59,800.07,192.65,929.82,897.57,310.68,1877.41,4.46,0.42,636.2,473.72
04.01.2006,1510.55,1787.71,592.71,110.02,333.55,942,809.23,194.36,939.23,910.32,309.72,1879.19,4.43,0.42,639.85,479.35
05.01.2006,1475.12,1774.88,590.16,110.58,336.8,954.66,807.17,194.86,936.62,906.45,307.31,1858.54,4.48,0.42,627.24,472.47
06.01.2006,1452.6,1727.93,593.46,111.2,338.68,960.01,811.69,195.95,941.86,911.52,311.41,1871.78,4.49,0.43,630.04,474.57
09.01.2006,1432.53,1706.49,596.84,110.84,343.94,981.9,798.82,193.84,932.74,902.61,309.59,1879.28,4.49,0.42,619.65,465.98
10.01.2006,1413.8,1680.93,594.91,110.23,333.71,945.88,784.2,189.31,927.62,898.88,308.59,1898.02,4.37,0.41,616.55,464.92
11.01.2006,1446.58,1720.76,603.76,111.44,334.89,949.22,795.19,191.47,947.1,916.88,320.27,1951.4,4.4,0.4,619.67,461.85
12.01.2006,1461.69,1739.39,593.46,110.19,332.02,941.05,792,190.21,951.97,920.51,319.82,1954.93,4.39,0.4,619.42,463.73
13.01.2006,1441.43,1714.58,596.74,109.72,331.9,947.53,790.46,190.82,938.84,907.41,321.46,1952.8,4.46,0.4,623.02,463.51
16.01.2006,1450.98,1723.3,595.8,110.35,333.33,944.76,795.13,191.45,939.48,906.8,321.14,1941.43,4.49,0.4,623.62,473.54
17.01.2006,1424.05,1690.7,577.83,108.36,327.13,930.48,788.45,189.84,922.66,891.37,313.71,1910.89,4.41,0.39,616.33,470.98
18.01.2006,1403.35,1668.11,570.08,106.79,321.35,913.97,772.48,185.49,904.51,873.36,313.68,1895.05,4.32,0.39,614.2,461.94
19.01.2006,1404.86,1669.9,575.24,108.11,317.61,903.29,765.95,183.91,905.36,870.49,315.48,1922.52,4.3,0.38,614.97,460.85
20.01.2006,1361.64,1617.33,579.26,108.35,312.32,888.2,765.63,183.83,896.15,861.3,310.9,1878.06,4.25,0.38,616.13,459.63
23.01.2006,1360.09,1626,582.92,108.63,316.32,899.55,779.34,188.65,910.83,875.3,312.04,1896.05,4.15,0.36,624.59,476.92
24.01.2006,1393.78,1655.86,574.53,107.8,313.07,890.27,773.15,186.65,911.06,876.85,315.66,1922.45,4.19,0.36,624.22,469.46
25.01.2006,1378.32,1639.87,574.74,107.56,316.86,897.59,775.54,186.21,911.4,874.66,319.81,1947.69,4.25,0.37,621.35,467.75
26.01.2006,1374.29,1635.01,583.26,109.28,323.1,915.41,775.85,185.77,937.26,900.29,332.23,2037.8,4.17,0.37,622.88,465.93
27.01.2006,1407.18,1675.43,587.57,109.12,325.03,924.43,777.16,187.11,936.35,898.4,333.68,2023.56,4.11,0.36,626.12,465.81
30.01.2006,1412.15,1687.18,584.33,109.32,321.58,914.59,772.61,186.51,935.9,899.29,331.95,2025.05,4.11,0.36,625.64,467.95
31.01.2006,1391.77,1662.18,593.46,110.58,322.83,918.16,779.79,189.25,940.81,902.8,332.17,2013.1,4.18,0.37,640.5,480.27
01.02.2006,1420.67,1694.75,593.96,111.27,320.41,911.25,793.48,191.55,929.71,893.16,340.36,2054.08,4.09,0.36,653.89,491.47
02.02.2006,1434.93,1709.41,589.29,110.92,322.23,916.47,776.66,186.99,947.08,913.02,336.74,2027.77,4.11,0.35,642.61,486.4
03.02.2006,1402.12,1675.19,579.04,109.17,317.92,904.2,778.2,186.87,859.26,824.86,332.07,2004.13,3.96,0.35,630.2,470.91
06.02.2006,1374.71,1641.86,578.91,108.64,319.94,906.59,778.5,187.44,857.55,823.3,334.63,2017.23,3.95,0.35,631.28,470.48
07.02.2006,1337.86,1591.6,568.61,107.66,320.63,911.94,775.23,187.15,846.31,814.65,333.98,2020.88,3.91,0.35,624.36,469.02
08.02.2006,1342.32,1605.21,576.33,108.37,321.94,919.08,798.89,191.87,842.32,813.06,331.54,2021.45,3.81,0.34,624.28,472.67
09.02.2006,1318.08,1567.5,597.69,111.6,330.18,939.21,812.98,194.78,850.75,821.43,340.34,2060.93,3.81,0.34,624.31,463.65
10.02.2006,1273.58,1521.56,581.32,108.34,327.36,931.16,802.83,193.32,849,817.35,359.85,2216.8,3.96,0.34,622.24,467.43
13.02.2006,1293.18,1542.74,572.96,108.33,321.36,910.71,792.74,190.89,863.46,833.08,380.14,2331.08,3.93,0.35,624.7,462.71
